game_ended,height,width,frame_num,score,num_balls,ball_coordinates,paddle_height,paddle_top_coordinate
False,39,75,420,5,2,"[(38, 10), (16, 12)]",8,"(1, 10)"
False,39,75,421,5,2,"[(39, 10), (18, 12)]",8,"(1, 8)"
False,39,75,422,5,2,"[(40, 11), (20, 12)]",8,"(1, 10)"
False,39,75,423,5,2,"[(41, 11), (21, 12)]",8,"(1, 8)"
False,39,75,424,5,2,"[(23, 11), (42, 11)]",8,"(1, 10)"
False,39,75,425,5,2,"[(25, 11), (43, 11)]",8,"(1, 8)"
False,39,75,426,5,2,"[(26, 11), (44, 12)]",8,"(1, 6)"
False,39,75,427,5,2,"[(28, 11), (45, 12)]",8,"(1, 8)"
False,39,75,428,5,2,"[(30, 10), (45, 12)]",8,"(1, 6)"
False,39,75,429,5,2,"[(31, 10), (46, 13)]",8,"(1, 8)"
False,39,75,430,5,2,"[(33, 10), (47, 13)]",8,"(1, 6)"
False,39,75,431,5,2,"[(35, 10), (48, 13)]",8,"(1, 8)"
False,39,75,432,5,2,"[(37, 10), (49, 14)]",8,"(1, 6)"
False,39,75,433,5,2,"[(38, 10), (50, 14)]",8,"(1, 8)"
False,39,75,434,5,2,"[(40, 10), (51, 15)]",8,"(1, 6)"
False,39,75,435,5,2,"[(42, 10), (52, 15)]",8,"(1, 8)"
False,39,75,436,5,2,"[(43, 10), (53, 16)]",8,"(1, 6)"
False,39,75,437,5,2,"[(45, 10), (54, 16)]",8,"(1, 8)"
False,39,75,438,5,2,"[(47, 10), (54, 17)]",8,"(1, 6)"
False,39,75,439,5,2,"[(48, 10), (55, 17)]",8,"(1, 8)"
False,39,75,440,5,2,"[(50, 10), (56, 18)]",8,"(1, 6)"
False,39,75,441,5,2,"[(52, 10), (57, 18)]",8,"(1, 8)"
False,39,75,442,5,2,"[(54, 10), (58, 19)]",8,"(1, 6)"
False,39,75,443,5,2,"[(55, 10), (59, 20)]",8,"(1, 8)"
False,39,75,444,5,2,"[(57, 10), (60, 20)]",8,"(1, 6)"
False,39,75,445,5,2,"[(59, 10), (61, 21)]",8,"(1, 8)"
False,39,75,446,5,2,"[(60, 10), (62, 22)]",8,"(1, 6)"
False,39,75,447,5,2,"[(62, 10), (63, 22)]",8,"(1, 8)"
False,39,75,448,5,2,"[(64, 11), (63, 23)]",8,"(1, 6)"
False,39,75,449,5,2,"[(65, 11), (64, 24)]",8,"(1, 8)"
False,39,75,450,5,2,"[(67, 11), (65, 24)]",8,"(1, 10)"
False,39,75,451,5,2,"[(69, 11), (66, 25)]",8,"(1, 12)"
False,39,75,452,5,2,"[(71, 12), (67, 26)]",8,"(1, 14)"
False,39,75,453,5,2,"[(72, 12), (68, 27)]",8,"(1, 16)"
False,39,75,454,5,2,"[(74, 12), (69, 28)]",8,"(1, 18)"
False,39,75,455,5,2,"[(73, 13), (70, 29)]",8,"(1, 20)"
False,39,75,456,5,2,"[(72, 13), (71, 29)]",8,"(1, 22)"
False,39,75,457,5,2,"[(70, 13), (72, 30)]",8,"(1, 24)"
False,39,75,458,5,2,"[(68, 14), (72, 31)]",8,"(1, 22)"
False,39,75,459,5,2,"[(67, 14), (73, 32)]",8,"(1, 20)"
False,39,75,460,5,2,"[(65, 15), (74, 33)]",8,"(1, 18)"
False,39,75,461,5,2,"[(63, 15), (74, 34)]",8,"(1, 16)"
False,39,75,462,5,2,"[(61, 16), (73, 35)]",8,"(1, 14)"
False,39,75,463,5,2,"[(60, 16), (72, 36)]",8,"(1, 12)"
False,39,75,464,5,2,"[(58, 17), (71, 37)]",8,"(1, 14)"
False,39,75,465,5,2,"[(56, 17), (70, 38)]",8,"(1, 12)"
False,39,75,466,5,2,"[(55, 18), (69, 39)]",8,"(1, 14)"
False,39,75,467,5,2,"[(53, 18), (68, 39)]",8,"(1, 16)"
False,39,75,468,5,2,"[(51, 19), (68, 37)]",8,"(1, 14)"
False,39,75,469,5,2,"[(50, 20), (67, 36)]",8,"(1, 16)"
False,39,75,470,5,2,"[(48, 20), (66, 35)]",8,"(1, 18)"
False,39,75,471,5,2,"[(46, 21), (65, 34)]",8,"(1, 16)"
False,39,75,472,5,2,"[(44, 22), (64, 33)]",8,"(1, 18)"
False,39,75,473,5,2,"[(43, 22), (63, 32)]",8,"(1, 20)"
False,39,75,474,5,2,"[(41, 23), (62, 31)]",8,"(1, 18)"
False,39,75,475,5,2,"[(39, 24), (61, 31)]",8,"(1, 20)"
False,39,75,476,5,2,"[(38, 25), (60, 30)]",8,"(1, 22)"
False,39,75,477,5,2,"[(36, 25), (59, 29)]",8,"(1, 20)"
False,39,75,478,5,2,"[(34, 26), (59, 28)]",8,"(1, 22)"
False,39,75,479,5,2,"[(33, 27), (58, 27)]",8,"(1, 24)"
False,39,75,480,5,2,"[(57, 26), (31, 28)]",8,"(1, 22)"
False,39,75,481,5,2,"[(56, 25), (29, 29)]",8,"(1, 24)"
False,39,75,482,5,2,"[(55, 25), (27, 30)]",8,"(1, 26)"
False,39,75,483,5,2,"[(54, 24), (26, 30)]",8,"(1, 28)"
False,39,75,484,5,2,"[(53, 23), (24, 31)]",8,"(1, 26)"
False,39,75,485,5,2,"[(52, 22), (22, 32)]",8,"(1, 28)"
False,39,75,486,5,2,"[(51, 22), (21, 33)]",8,"(1, 30)"
False,39,75,487,5,2,"[(50, 21), (19, 34)]",8,"(1, 28)"
False,39,75,488,5,2,"[(50, 20), (17, 35)]",8,"(1, 30)"
False,39,75,489,5,2,"[(49, 20), (16, 36)]",8,"(1, 32)"
False,39,75,490,5,2,"[(48, 19), (14, 37)]",8,"(1, 32)"
False,39,75,491,5,2,"[(47, 18), (12, 38)]",8,"(1, 32)"
False,39,75,492,5,2,"[(46, 18), (10, 39)]",8,"(1, 32)"
False,39,75,493,5,2,"[(45, 17), (9, 38)]",8,"(1, 32)"
False,39,75,494,5,2,"[(44, 17), (7, 37)]",8,"(1, 32)"
False,39,75,495,5,2,"[(43, 16), (5, 36)]",8,"(1, 32)"
False,39,75,496,5,2,"[(42, 16), (4, 35)]",8,"(1, 32)"
False,39,75,497,5,2,"[(41, 15), (2, 34)]",8,"(1, 30)"
False,39,75,498,6,2,"[(41, 15), (3, 33)]",7,"(1, 33)"
False,39,75,499,6,2,"[(40, 14), (4, 32)]",7,"(1, 31)"
False,39,75,500,6,2,"[(39, 14), (6, 31)]",7,"(1, 29)"
False,39,75,501,6,2,"[(38, 13), (8, 30)]",7,"(1, 27)"
False,39,75,502,6,2,"[(37, 13), (10, 29)]",7,"(1, 27)"
False,39,75,503,6,2,"[(36, 13), (11, 29)]",7,"(1, 25)"
False,39,75,504,6,2,"[(35, 12), (13, 28)]",7,"(1, 27)"
False,39,75,505,6,2,"[(34, 12), (15, 27)]",7,"(1, 25)"
False,39,75,506,6,2,"[(33, 12), (16, 26)]",7,"(1, 23)"
False,39,75,507,6,2,"[(32, 11), (18, 25)]",7,"(1, 23)"
False,39,75,508,6,2,"[(32, 11), (20, 24)]",7,"(1, 21)"
False,39,75,509,6,2,"[(31, 11), (21, 24)]",7,"(1, 21)"
False,39,75,510,6,2,"[(30, 11), (23, 23)]",7,"(1, 21)"
False,39,75,511,6,2,"[(29, 10), (25, 22)]",7,"(1, 19)"
False,39,75,512,6,2,"[(28, 10), (27, 22)]",7,"(1, 19)"
False,39,75,513,6,2,"[(27, 10), (28, 21)]",7,"(1, 19)"
False,39,75,514,6,2,"[(26, 10), (30, 20)]",7,"(1, 17)"
False,39,75,515,6,2,"[(25, 10), (32, 20)]",7,"(1, 15)"
False,39,75,516,6,2,"[(24, 10), (33, 19)]",7,"(1, 13)"
False,39,75,517,6,2,"[(23, 10), (35, 18)]",7,"(1, 11)"
False,39,75,518,6,2,"[(23, 10), (37, 18)]",7,"(1, 9)"
False,39,75,519,6,2,"[(22, 10), (38, 17)]",7,"(1, 7)"
False,39,75,520,6,2,"[(21, 10), (40, 17)]",7,"(1, 7)"
False,39,75,521,6,2,"[(20, 10), (42, 16)]",7,"(1, 7)"
False,39,75,522,6,2,"[(19, 10), (44, 16)]",7,"(1, 7)"
False,39,75,523,6,2,"[(18, 10), (45, 15)]",7,"(1, 7)"
False,39,75,524,6,2,"[(17, 10), (47, 15)]",7,"(1, 7)"
False,39,75,525,6,2,"[(16, 10), (49, 14)]",7,"(1, 7)"
False,39,75,526,6,2,"[(15, 10), (50, 14)]",7,"(1, 7)"
False,39,75,527,6,2,"[(14, 10), (52, 13)]",7,"(1, 7)"
False,39,75,528,6,2,"[(14, 10), (54, 13)]",7,"(1, 7)"
False,39,75,529,6,2,"[(13, 10), (55, 13)]",7,"(1, 7)"
False,39,75,530,6,2,"[(12, 10), (57, 12)]",7,"(1, 7)"
False,39,75,531,6,2,"[(11, 11), (59, 12)]",7,"(1, 7)"
False,39,75,532,6,2,"[(10, 11), (61, 12)]",7,"(1, 9)"
False,39,75,533,6,2,"[(9, 11), (62, 11)]",7,"(1, 7)"
False,39,75,534,6,2,"[(8, 11), (64, 11)]",7,"(1, 9)"
False,39,75,535,6,2,"[(7, 11), (66, 11)]",7,"(1, 7)"
False,39,75,536,6,2,"[(67, 11), (6, 12)]",7,"(1, 9)"
False,39,75,537,6,2,"[(69, 10), (5, 12)]",7,"(1, 9)"
False,39,75,538,6,2,"[(71, 10), (5, 12)]",7,"(1, 9)"
False,39,75,539,6,2,"[(72, 10), (4, 13)]",7,"(1, 9)"
False,39,75,540,6,2,"[(74, 10), (3, 13)]",7,"(1, 11)"
False,39,75,541,6,2,"[(73, 10), (2, 14)]",7,"(1, 9)"
False,39,75,542,7,2,"[(71, 10), (2, 14)]",7,"(1, 11)"
False,39,75,543,7,2,"[(70, 10), (3, 14)]",7,"(1, 11)"
False,39,75,544,7,2,"[(68, 10), (4, 15)]",7,"(1, 11)"
False,39,75,545,7,2,"[(66, 10), (5, 15)]",7,"(1, 13)"
False,39,75,546,7,2,"[(65, 10), (6, 16)]",7,"(1, 11)"
False,39,75,547,7,2,"[(63, 10), (7, 16)]",7,"(1, 13)"
False,39,75,548,7,2,"[(61, 10), (7, 17)]",7,"(1, 13)"
False,39,75,549,7,2,"[(60, 10), (8, 17)]",7,"(1, 15)"
False,39,75,550,7,2,"[(58, 10), (9, 18)]",7,"(1, 13)"
False,39,75,551,7,2,"[(56, 10), (10, 19)]",7,"(1, 15)"
False,39,75,552,7,2,"[(54, 10), (11, 19)]",7,"(1, 17)"
False,39,75,553,7,2,"[(53, 10), (12, 20)]",7,"(1, 15)"
False,39,75,554,7,2,"[(51, 10), (13, 20)]",7,"(1, 17)"
False,39,75,555,7,2,"[(49, 10), (14, 21)]",7,"(1, 17)"
False,39,75,556,7,2,"[(48, 10), (15, 22)]",7,"(1, 19)"
False,39,75,557,7,2,"[(46, 11), (16, 23)]",7,"(1, 19)"
False,39,75,558,7,2,"[(44, 11), (16, 23)]",7,"(1, 21)"
False,39,75,559,7,2,"[(43, 11), (17, 24)]",7,"(1, 19)"
False,39,75,560,7,2,"[(41, 11), (18, 25)]",7,"(1, 21)"
False,39,75,561,7,2,"[(39, 12), (19, 26)]",7,"(1, 23)"
False,39,75,562,7,2,"[(37, 12), (20, 26)]",7,"(1, 23)"
False,39,75,563,7,2,"[(36, 12), (21, 27)]",7,"(1, 23)"
False,39,75,564,7,2,"[(34, 12), (22, 28)]",7,"(1, 25)"
False,39,75,565,7,2,"[(32, 13), (23, 29)]",7,"(1, 25)"
False,39,75,566,7,2,"[(31, 13), (24, 30)]",7,"(1, 27)"
False,39,75,567,7,2,"[(29, 14), (25, 31)]",7,"(1, 27)"
False,39,75,568,7,2,"[(27, 14), (25, 32)]",7,"(1, 29)"
False,39,75,569,7,2,"[(26, 14), (26, 33)]",7,"(1, 29)"
False,39,75,570,7,2,"[(24, 15), (27, 34)]",7,"(1, 27)"
False,39,75,571,7,2,"[(22, 15), (28, 35)]",7,"(1, 25)"
False,39,75,572,7,2,"[(20, 16), (29, 36)]",7,"(1, 23)"
False,39,75,573,7,2,"[(19, 16), (30, 37)]",7,"(1, 21)"
False,39,75,574,7,2,"[(17, 17), (31, 38)]",7,"(1, 19)"
False,39,75,575,7,2,"[(15, 17), (32, 39)]",7,"(1, 17)"
False,39,75,576,7,2,"[(14, 18), (33, 39)]",7,"(1, 15)"
False,39,75,577,7,2,"[(12, 19), (34, 38)]",7,"(1, 15)"
False,39,75,578,7,2,"[(10, 19), (34, 37)]",7,"(1, 17)"
False,39,75,579,7,2,"[(9, 20), (35, 36)]",7,"(1, 15)"
False,39,75,580,7,2,"[(7, 21), (36, 35)]",7,"(1, 17)"
False,39,75,581,7,2,"[(5, 21), (37, 34)]",7,"(1, 19)"
False,39,75,582,7,2,"[(3, 22), (38, 33)]",7,"(1, 17)"
False,39,75,583,7,2,"[(2, 23), (39, 32)]",7,"(1, 19)"
False,39,75,584,8,2,"[(3, 23), (40, 31)]",6,"(1, 22)"
False,39,75,585,8,2,"[(5, 24), (41, 30)]",6,"(1, 20)"
False,39,75,586,8,2,"[(6, 25), (42, 29)]",6,"(1, 22)"
False,39,75,587,8,2,"[(8, 26), (43, 28)]",6,"(1, 24)"
False,39,75,588,8,2,"[(10, 27), (43, 28)]",6,"(1, 22)"
False,39,75,589,8,2,"[(11, 27), (44, 27)]",6,"(1, 24)"
False,39,75,590,8,2,"[(45, 26), (13, 28)]",6,"(1, 26)"
False,39,75,591,8,2,"[(46, 25), (15, 29)]",6,"(1, 24)"
False,39,75,592,8,2,"[(47, 24), (17, 30)]",6,"(1, 26)"
False,39,75,593,8,2,"[(48, 24), (18, 31)]",6,"(1, 28)"
False,39,75,594,8,2,"[(49, 23), (20, 32)]",6,"(1, 30)"
False,39,75,595,8,2,"[(50, 22), (22, 33)]",6,"(1, 28)"
False,39,75,596,8,2,"[(51, 21), (23, 34)]",6,"(1, 30)"
False,39,75,597,8,2,"[(52, 21), (25, 35)]",6,"(1, 32)"
False,39,75,598,8,2,"[(52, 20), (27, 36)]",6,"(1, 34)"
False,39,75,599,8,2,"[(53, 19), (28, 37)]",6,"(1, 32)"
False,39,75,600,8,2,"[(54, 19), (30, 38)]",6,"(1, 34)"
False,39,75,601,8,2,"[(55, 18), (32, 39)]",6,"(1, 34)"
False,39,75,602,8,2,"[(56, 18), (34, 39)]",6,"(1, 34)"
False,39,75,603,8,2,"[(57, 17), (35, 38)]",6,"(1, 34)"
False,39,75,604,8,2,"[(58, 16), (37, 37)]",6,"(1, 34)"
False,39,75,605,8,2,"[(59, 16), (39, 36)]",6,"(1, 34)"
False,39,75,606,8,2,"[(60, 15), (40, 35)]",6,"(1, 32)"
False,39,75,607,8,2,"[(61, 15), (42, 34)]",6,"(1, 34)"
False,39,75,608,8,2,"[(61, 15), (44, 33)]",6,"(1, 32)"
False,39,75,609,8,2,"[(62, 14), (45, 32)]",6,"(1, 30)"
False,39,75,610,8,2,"[(63, 14), (47, 31)]",6,"(1, 28)"
False,39,75,611,8,2,"[(64, 13), (49, 30)]",6,"(1, 30)"
False,39,75,612,8,2,"[(65, 13), (51, 29)]",6,"(1, 28)"
False,39,75,613,8,2,"[(66, 13), (52, 28)]",6,"(1, 26)"
False,39,75,614,8,2,"[(67, 12), (54, 27)]",6,"(1, 24)"
False,39,75,615,8,2,"[(68, 12), (56, 27)]",6,"(1, 26)"
False,39,75,616,8,2,"[(69, 12), (57, 26)]",6,"(1, 24)"
False,39,75,617,8,2,"[(70, 11), (59, 25)]",6,"(1, 22)"
False,39,75,618,8,2,"[(70, 11), (61, 24)]",6,"(1, 24)"
False,39,75,619,8,2,"[(71, 11), (62, 23)]",6,"(1, 22)"
False,39,75,620,8,2,"[(72, 11), (64, 23)]",6,"(1, 20)"
False,39,75,621,8,2,"[(73, 10), (66, 22)]",6,"(1, 22)"
False,39,75,622,8,2,"[(74, 10), (68, 21)]",6,"(1, 20)"
False,39,75,623,8,2,"[(74, 10), (69, 21)]",6,"(1, 18)"
False,39,75,624,8,2,"[(73, 10), (71, 20)]",6,"(1, 20)"
False,39,75,625,8,2,"[(72, 10), (73, 19)]",6,"(1, 18)"
False,39,75,626,8,2,"[(71, 10), (74, 19)]",6,"(1, 16)"
False,39,75,627,8,2,"[(70, 10), (73, 18)]",6,"(1, 14)"
False,39,75,628,8,2,"[(70, 10), (71, 17)]",6,"(1, 12)"
False,39,75,629,8,2,"[(69, 10), (70, 17)]",6,"(1, 10)"
False,39,75,630,8,2,"[(68, 10), (68, 16)]",6,"(1, 8)"
False,39,75,631,8,2,"[(67, 10), (66, 16)]",6,"(1, 6)"
False,39,75,632,8,2,"[(66, 10), (64, 15)]",6,"(1, 8)"
False,39,75,633,8,2,"[(65, 10), (63, 15)]",6,"(1, 10)"
False,39,75,634,8,2,"[(64, 10), (61, 14)]",6,"(1, 12)"
False,39,75,635,8,2,"[(63, 10), (59, 14)]",6,"(1, 10)"
False,39,75,636,8,2,"[(62, 10), (58, 14)]",6,"(1, 12)"
False,39,75,637,8,2,"[(61, 10), (56, 13)]",6,"(1, 10)"
False,39,75,638,8,2,"[(61, 10), (54, 13)]",6,"(1, 12)"
False,39,75,639,8,2,"[(60, 10), (53, 12)]",6,"(1, 10)"
False,39,75,640,8,2,"[(59, 10), (51, 12)]",6,"(1, 8)"
False,39,75,641,8,2,"[(58, 11), (49, 12)]",6,"(1, 10)"
False,39,75,642,8,2,"[(57, 11), (47, 12)]",6,"(1, 8)"
False,39,75,643,8,2,"[(46, 11), (56, 11)]",6,"(1, 10)"
False,39,75,644,8,2,"[(44, 11), (55, 11)]",6,"(1, 8)"
False,39,75,645,8,2,"[(42, 11), (54, 12)]",6,"(1, 10)"
False,39,75,646,8,2,"[(41, 11), (53, 12)]",6,"(1, 8)"
False,39,75,647,8,2,"[(39, 10), (52, 12)]",6,"(1, 10)"
False,39,75,648,8,2,"[(37, 10), (52, 13)]",6,"(1, 8)"
False,39,75,649,8,2,"[(36, 10), (51, 13)]",6,"(1, 6)"
False,39,75,650,8,2,"[(34, 10), (50, 13)]",6,"(1, 8)"
False,39,75,651,8,2,"[(32, 10), (49, 14)]",6,"(1, 6)"
False,39,75,652,8,2,"[(30, 10), (48, 14)]",6,"(1, 8)"
False,39,75,653,8,2,"[(29, 10), (47, 15)]",6,"(1, 6)"
False,39,75,654,8,2,"[(27, 10), (46, 15)]",6,"(1, 8)"
False,39,75,655,8,2,"[(25, 10), (45, 16)]",6,"(1, 6)"
False,39,75,656,8,2,"[(24, 10), (44, 16)]",6,"(1, 8)"
False,39,75,657,8,2,"[(22, 10), (43, 17)]",6,"(1, 6)"
False,39,75,658,8,2,"[(20, 10), (43, 17)]",6,"(1, 8)"
False,39,75,659,8,2,"[(19, 10), (42, 18)]",6,"(1, 6)"
False,39,75,660,8,2,"[(17, 10), (41, 18)]",6,"(1, 8)"
False,39,75,661,8,2,"[(15, 10), (40, 19)]",6,"(1, 6)"
False,39,75,662,8,2,"[(13, 10), (39, 19)]",6,"(1, 8)"
False,39,75,663,8,2,"[(12, 10), (38, 20)]",6,"(1, 6)"
False,39,75,664,8,2,"[(10, 10), (37, 21)]",6,"(1, 8)"
False,39,75,665,8,2,"[(8, 10), (36, 21)]",6,"(1, 6)"
False,39,75,666,8,2,"[(7, 10), (35, 22)]",6,"(1, 8)"
False,39,75,667,8,2,"[(5, 11), (34, 23)]",6,"(1, 6)"
False,39,75,668,8,2,"[(3, 11), (34, 24)]",6,"(1, 8)"
False,39,75,669,8,2,"[(2, 11), (33, 24)]",6,"(1, 10)"
False,39,75,670,9,2,"[(3, 11), (32, 25)]",6,"(1, 8)"
False,39,75,671,9,2,"[(5, 12), (31, 26)]",6,"(1, 10)"
False,39,75,672,9,2,"[(7, 12), (30, 27)]",6,"(1, 8)"
False,39,75,673,9,2,"[(8, 12), (29, 28)]",6,"(1, 10)"
False,39,75,674,9,2,"[(10, 13), (28, 28)]",6,"(1, 8)"
False,39,75,675,9,2,"[(12, 13), (27, 29)]",6,"(1, 10)"
False,39,75,676,9,2,"[(13, 13), (26, 30)]",6,"(1, 12)"
False,39,75,677,9,2,"[(15, 14), (25, 31)]",6,"(1, 10)"
False,39,75,678,9,2,"[(17, 14), (25, 32)]",6,"(1, 12)"
False,39,75,679,9,2,"[(18, 15), (24, 33)]",6,"(1, 10)"
False,39,75,680,9,2,"[(20, 15), (23, 34)]",6,"(1, 12)"
False,39,75,681,9,2,"[(22, 16), (22, 35)]",6,"(1, 14)"
False,39,75,682,9,2,"[(24, 16), (21, 36)]",6,"(1, 12)"
False,39,75,683,9,2,"[(25, 17), (20, 37)]",6,"(1, 14)"
False,39,75,684,9,2,"[(27, 17), (19, 38)]",6,"(1, 16)"
False,39,75,685,9,2,"[(29, 18), (18, 39)]",6,"(1, 18)"
False,39,75,686,9,2,"[(30, 18), (17, 39)]",6,"(1, 20)"
False,39,75,687,9,2,"[(32, 19), (16, 38)]",6,"(1, 22)"
False,39,75,688,9,2,"[(34, 20), (16, 37)]",6,"(1, 24)"
False,39,75,689,9,2,"[(35, 20), (15, 35)]",6,"(1, 26)"
False,39,75,690,9,2,"[(37, 21), (14, 34)]",6,"(1, 28)"
False,39,75,691,9,2,"[(39, 22), (13, 33)]",6,"(1, 30)"
False,39,75,692,9,2,"[(41, 22), (12, 33)]",6,"(1, 32)"
False,39,75,693,9,2,"[(42, 23), (11, 32)]",6,"(1, 30)"
False,39,75,694,9,2,"[(44, 24), (10, 31)]",6,"(1, 28)"
False,39,75,695,9,2,"[(46, 25), (9, 30)]",6,"(1, 30)"
False,39,75,696,9,2,"[(47, 25), (8, 29)]",6,"(1, 28)"
False,39,75,697,9,2,"[(49, 26), (7, 28)]",6,"(1, 26)"
False,39,75,698,9,2,"[(7, 27), (51, 27)]",6,"(1, 24)"
False,39,75,699,9,2,"[(6, 26), (52, 28)]",6,"(1, 26)"
False,39,75,700,9,2,"[(5, 25), (54, 29)]",6,"(1, 24)"
False,39,75,701,9,2,"[(4, 25), (56, 30)]",6,"(1, 22)"
False,39,75,702,9,2,"[(3, 24), (58, 30)]",6,"(1, 24)"
False,39,75,703,9,2,"[(2, 23), (59, 31)]",6,"(1, 22)"
False,39,75,704,10,3,"[(31, 10), (2, 22), (61, 32)]",5,"(1, 21)"
False,39,75,705,10,3,"[(32, 10), (3, 22), (63, 33)]",5,"(1, 19)"
False,39,75,706,10,3,"[(33, 10), (4, 21), (64, 34)]",5,"(1, 21)"
False,39,75,707,10,3,"[(34, 10), (5, 20), (66, 35)]",5,"(1, 19)"
False,39,75,708,10,3,"[(34, 10), (5, 20), (68, 36)]",5,"(1, 17)"
False,39,75,709,10,3,"[(35, 10), (6, 19), (69, 37)]",5,"(1, 19)"
False,39,75,710,10,3,"[(36, 10), (7, 18), (71, 38)]",5,"(1, 17)"
False,39,75,711,10,3,"[(37, 10), (8, 18), (73, 39)]",5,"(1, 15)"
False,39,75,712,10,3,"[(38, 10), (9, 17), (74, 38)]",5,"(1, 17)"
False,39,75,713,10,3,"[(39, 10), (10, 17), (73, 37)]",5,"(1, 15)"
False,39,75,714,10,3,"[(40, 11), (11, 16), (71, 36)]",5,"(1, 15)"
False,39,75,715,10,3,"[(41, 11), (12, 16), (69, 35)]",5,"(1, 13)"
False,39,75,716,10,3,"[(42, 11), (13, 15), (68, 34)]",5,"(1, 15)"
False,39,75,717,10,3,"[(43, 11), (14, 15), (66, 33)]",5,"(1, 13)"
False,39,75,718,10,3,"[(43, 12), (14, 14), (64, 32)]",5,"(1, 13)"
False,39,75,719,10,3,"[(44, 12), (15, 14), (63, 31)]",5,"(1, 11)"
False,39,75,720,10,3,"[(45, 12), (16, 13), (61, 30)]",5,"(1, 13)"
False,39,75,721,10,3,"[(17, 13), (46, 13), (59, 30)]",5,"(1, 11)"
False,39,75,722,10,3,"[(18, 13), (47, 13), (57, 29)]",5,"(1, 11)"
False,39,75,723,10,3,"[(19, 12), (48, 13), (56, 28)]",5,"(1, 11)"
False,39,75,724,10,3,"[(20, 12), (49, 14), (54, 27)]",5,"(1, 9)"
False,39,75,725,10,3,"[(21, 12), (50, 14), (52, 26)]",5,"(1, 11)"
False,39,75,726,10,3,"[(22, 11), (51, 15), (51, 25)]",5,"(1, 9)"
False,39,75,727,10,3,"[(23, 11), (52, 15), (49, 25)]",5,"(1, 9)"
False,39,75,728,10,3,"[(23, 11), (52, 15), (47, 24)]",5,"(1, 9)"
False,39,75,729,10,3,"[(24, 11), (53, 16), (46, 23)]",5,"(1, 9)"
False,39,75,730,10,3,"[(25, 10), (54, 16), (44, 22)]",5,"(1, 9)"
False,39,75,731,10,3,"[(26, 10), (55, 17), (42, 22)]",5,"(1, 7)"
False,39,75,732,10,3,"[(27, 10), (56, 18), (40, 21)]",5,"(1, 9)"
False,39,75,733,10,3,"[(28, 10), (57, 18), (39, 20)]",5,"(1, 7)"
False,39,75,734,10,3,"[(29, 10), (58, 19), (37, 20)]",5,"(1, 9)"
False,39,75,735,10,3,"[(30, 10), (35, 19), (59, 19)]",5,"(1, 7)"
False,39,75,736,10,3,"[(31, 10), (34, 18), (60, 20)]",5,"(1, 9)"
False,39,75,737,10,3,"[(32, 10), (32, 18), (61, 21)]",5,"(1, 7)"
False,39,75,738,10,3,"[(32, 10), (30, 17), (61, 21)]",5,"(1, 9)"
False,39,75,739,10,3,"[(33, 10), (29, 17), (62, 22)]",5,"(1, 11)"
False,39,75,740,10,3,"[(34, 10), (27, 16), (63, 23)]",5,"(1, 13)"
False,39,75,741,10,3,"[(35, 10), (25, 16), (64, 24)]",5,"(1, 15)"
False,39,75,742,10,3,"[(36, 10), (23, 15), (65, 24)]",5,"(1, 13)"
False,39,75,743,10,3,"[(37, 10), (22, 15), (66, 25)]",5,"(1, 13)"
False,39,75,744,10,3,"[(38, 10), (20, 14), (67, 26)]",5,"(1, 13)"
False,39,75,745,10,3,"[(39, 10), (18, 14), (68, 27)]",5,"(1, 11)"
False,39,75,746,10,3,"[(40, 10), (17, 13), (69, 27)]",5,"(1, 13)"
False,39,75,747,10,3,"[(41, 10), (15, 13), (70, 28)]",5,"(1, 11)"
False,39,75,748,10,3,"[(41, 10), (13, 13), (70, 29)]",5,"(1, 11)"
False,39,75,749,10,3,"[(42, 10), (12, 12), (71, 30)]",5,"(1, 11)"
False,39,75,750,10,3,"[(43, 11), (10, 12), (72, 31)]",5,"(1, 9)"
False,39,75,751,10,3,"[(44, 11), (8, 12), (73, 32)]",5,"(1, 11)"
False,39,75,752,10,3,"[(6, 11), (45, 11), (74, 33)]",5,"(1, 9)"
False,39,75,753,10,3,"[(5, 11), (46, 11), (74, 34)]",5,"(1, 9)"
False,39,75,754,10,3,"[(3, 11), (47, 11), (73, 35)]",5,"(1, 9)"
False,39,75,755,11,3,"[(2, 11), (48, 12), (72, 36)]",5,"(1, 9)"
False,39,75,756,11,3,"[(3, 10), (49, 12), (71, 37)]",5,"(1, 9)"
False,39,75,757,11,3,"[(5, 10), (50, 12), (70, 38)]",5,"(1, 9)"
False,39,75,758,11,3,"[(7, 10), (50, 13), (70, 39)]",5,"(1, 9)"
False,39,75,759,11,3,"[(8, 10), (51, 13), (69, 39)]",5,"(1, 9)"
False,39,75,760,11,3,"[(10, 10), (52, 14), (68, 38)]",5,"(1, 9)"
False,39,75,761,11,3,"[(12, 10), (53, 14), (67, 37)]",5,"(1, 9)"
False,39,75,762,11,3,"[(14, 10), (54, 14), (66, 36)]",5,"(1, 9)"
False,39,75,763,11,3,"[(15, 10), (55, 15), (65, 35)]",5,"(1, 9)"
False,39,75,764,11,3,"[(17, 10), (56, 15), (64, 34)]",5,"(1, 9)"
False,39,75,765,11,3,"[(19, 10), (57, 16), (63, 33)]",5,"(1, 9)"
False,39,75,766,11,3,"[(20, 10), (58, 16), (62, 32)]",5,"(1, 9)"
